5】、7,time,lat,lng,flex,gsr,bpm
1167,15:55:42,45.427036,12.36522,10,262,102
1168,15:55:47,45.427037,12.365222,9,264,105
1169,15:55:47,45.427037,12.365222,9,264,112
1170,15:55:47,45.427037,12.365222,8,263,102
1171,15:55:47,45.427037,12.365222,10,265,113
1172,15:55:47,45.427037,12.365222,9,264,111
1173,15:55:47,45.427037,12.365222,9,264,119
1174,15:55:47,45.427037,12.365222,8,263,123
1175,15:55:47,45.427037,12.365222,9,264,114
1176,15:55:55,45.427043,12.365213,9,264,100
1177,15:55:55,45.427043,12.365213,8,263,94
1178,15:55:55,45.427043,12.365213,9,266,85
1179,15:55:55,45.427043,12.365213,11,262,97
1180,15:55:55,45.427043,12.365213,9,263,97
1181,15:55:55,45.427043,12.365213,8,264,97
1182,15:55:55,45.427043,12.365213,9,264,103
1183,15:55:55,45.427043,12.365213,8,263,111
1184,15:55:55,45.427043,12.365213,9,263,111
1185,15:55:55,45.427043,12.365213,8,264,98
1186,15:55:55,45.427043,12.365213,9,263,92
1187,15:56:07,45.427055,12.365217,8,263,94
1188,15:56:07,45.427055,12.365217,9,267,83
1189,15:56:07,45.427055,12.365217,9,263,80
1190,15:56:07,45.427055,12.365217,8,264,80
1191,15:56:12,45.427067,12.365232,8,263,84
1192,15:56:12,45.427067,12.365232,9,264,76
1193,15:56:12,45.427067,12.365232,9,266,96
1194,15:56:12,45.427067,12.365232,8,265,108
1195,15:56:12,45.427067,12.365232,8,265,105
1196,15:56:12,45.427067,12.365232,8,263,111
1197,15:56:12,45.427067,12.365232,8,265,100
1198,15:56:19,45.427075,12.365234,9,266,95
1199,15:56:19,45.427075,12.365234,10,263,107
1200,15:56:19,45.427075,12.365234,10,265,107
1201,15:56:19,45.427075,12.365234,10,264,111
1202,15:56:19,45.427075,12.365234,9,265,95
1203,15:56:19,45.427075,12.365234,8,264,105
1204,15:56:19,45.427075,12.365234,9,263,106
1205,15:56:19,45.427075,12.365234,10,263,108
1206,15:56:19,45.427075,12.365234,10,262,109
1207,15:56:19,45.427075,12.365234,8,263,103
1208,15:56:19,45.427075,12.365234,9,263,94
1209,15:56:19,45.427075,12.365234,8,264,104
1210,15:56:32,45.427076,12.365237,9,262,91
1211,15:56:32,45.427076,12.365237,9,263,109
1212,15:56:32,45.427076,12.365237,8,263,115
1213,15:56:32,45.427076,12.365237,9,264,107
1214,15:56:32,45.427076,12.365237,8,263,118
1215,15:56:32,45.427076,12.365237,8,264,106
1216,15:56:32,45.427076,12.365237,11,262,96
1217,15:56:32,45.427076,12.365237,11,263,106
1218,15:56:32,45.427076,12.365237,16,264,94
1219,15:56:32,45.427076,12.365237,48,264,104
1220,15:56:32,45.427076,12.365237,35,266,101
1221,15:56:32,45.427076,12.365237,28,264,115
1222,153:60:00,45.427067,1.365242,25,263,103
1223,153:60:00,45.427067,1.365242,22,263,110
1224,153:60:00,45.427067,1.365242,27,263,110
1225,153:60:00,45.427067,1.365242,24,265,103
1226,15:56:50,45.427066,12.365243,24,264,112
1227,15:56:50,45.427066,12.365243,24,265,112
1228,15:56:50,45.427066,12.365243,25,262,106
1229,15:56:50,45.427066,12.365243,25,264,118
1230,15:56:50,45.427066,12.365243,23,263,101
1231,15:56:50,45.427066,12.365243,21,264,99
1232,15:56:50,45.427066,12.365243,21,267,103
1233,15:56:50,45.427066,12.365243,24,264,90
1234,15:56:50,45.427066,12.365243,23,264,88
1235,15:56:50,45.427066,12.365243,22,265,100
1236,15:56:50,45.427066,12.365243,26,262,91
1237,15:57:02,45.427062,56659.21667,25,264,111
1238,15:57:03,45.427062,12.365246,25,263,94
1239,15:57:03,45.427062,12.365246,23,263,82
1240,15:57:03,45.427062,12.365246,24,263,76
1241,15:57:03,45.427062,12.365246,24,263,102
1242,15:57:03,45.427062,12.365246,25,263,106
1243,15:57:03,45.427062,12.365246,21,264,112
1244,15:57:03,45.427062,12.365246,21,265,108
1245,15:57:10,45.427061,12.365247,23,263,106
1246,15:57:10,45.427061,12.365247,27,263,107
1247,15:57:10,45.427061,12.365247,23,264,118
1248,15:57:10,45.427061,12.365247,25,261,112
1249,15:57:10,45.427061,12.365247,23,265,107
1250,15:57:10,45.427061,12.365247,24,265,94
1251,15:57:10,45.427061,12.365247,23,264,90
1252,15:57:10,45.427061,12.365247,25,265,98
1253,15:57:10,45.427061,12.365247,22,264,92
1254,15:57:10,45.427061,12.365247,22,265,110
1255,15:57:10,45.427061,12.365247,22,265,101
1256,15:57:10,45.427061,12.365247,24,263,89
1257,15:57:10,45.427061,12.365247,22,264,95
1258,15:57:10,45.427061,12.365247,23,263,90
1259,15:57:10,45.427061,12.365247,25,263,102
1260,15:57:10,45.427061,12.365247,21,265,97
1261,15:57:28,45.427064,12.365251,23,263,102
1262,15:57:28,45.427064,12.365251,24,263,102
1263,15:57:28,45.427064,12.365251,21,264,95
1264,15:57:28,45.427064,12.365251,21,265,110
1265,15:57:28,45.427064,12.365251,24,263,94
1266,15:57:28,45.427064,12.365251,23,265,94
1267,15:57:28,45.427064,12.365251,22,264,103
1268,15:57:35,45.427065,12.365253,25,264,91
1269,15:57:35,45.427065,12.365253,22,264,86
1270,15:57:35,45.427065,12.365253,26,263,92
1271,15:57:35,45.427065,12.365253,21,264,92
1272,15:57:35,45.427065,12.365253,21,264,103
1273,15:57:35,45.427065,12.365253,23,265,94
1274,15:57:35,45.427065,12.365253,19,263,101
1275,15:57:43,0,0,23,264,102
1276,15:57:43,0,0,20,263,97
1277,15:57:43,0,0,24,265,90
1278,15:57:43,0,0,20,264,92
1279,15:57:43,0,0,21,267,85
1280,15:57:43,0,0,23,263,85
1281,15:57:43,0,0,24,264,101
1282,15:57:43,0,0,21,263,92
1283,15:57:43,0,0,23,265,86
1284,15:57:43,0,0,24,264,79
1285,15:57:43,0,0,23,266,72
1286,15:57:43,0,0,26,266,100
1287,15:57:43,0,0,22,265,96
1288,15:57:43,0,0,24,265,96
1289,15:57:43,0,0,25,264,105
1290,15:57:59,45.427066,12.365258,22,265,111
1291,15:57:59,45.427066,12.365258,23,263,106
1292,15:57:59,45.427066,12.365258,23,264,109
1293,15:57:59,45.427066,12.365258,21,264,99
1294,15:58:04,45.427067,12.36526,22,264,102
1295,15:58:04,45.427067,12.36526,25,265,103
1296,15:58:04,45.427067,12.36526,26,262,92
1297,15:58:04,45.427067,12.36526,24,264,89
1298,15:58:04,45.427067,12.36526,21,262,85
1299,15:58:04,45.427067,12.36526,26,265,79
1300,15:58:04,45.427067,12.36526,24,263,77
1301,15:58:04,45.427067,12.36526,24,266,87
1302,15:58:04,45.427067,12.36526,23,264,100
1303,15:58:04,45.427067,12.36526,24,264,86
1304,15:58:04,45.427067,12.36526,22,265,86
1305,15:58:04,45.427067,12.36526,26,264,91
1306,15:58:17,45.427069,12.365263,23,265,101
1307,15:58:19,45.427069,12.365263,24,265,109
1308,15:58:19,45.427069,12.365263,27,263,98
1309,15:58:19,45.427069,12.365263,25,264,92
1310,15:58:19,45.427069,12.365263,28,265,99
1311,15:58:19,45.427069,12.365263,24,264,92
1312,15:58:19,45.427069,12.365263,25,264,89
1313,15:58:19,45.427069,12.365263,27,265,93
1314,15:58:19,45.427069,12.365263,25,263,87
1315,15:58:27,45.427069,12.365263,29,262,94
1316,15:58:27,45.427069,12.365263,24,264,94
1317,15:58:29,45.427072,12.365263,26,264,95
1318,15:58:29,45.427072,12.365263,27,264,82
1319,15:58:29,45.427072,12.365263,27,262,92
1320,15:58:29,45.427072,12.365263,26,265,87
1321,15:58:29,45.427072,12.365263,24,264,82
1322,15:58:29,45.427072,12.365263,25,264,95
1323,15:58:29,45.427072,12.365263,24,264,89
1324,15:58:36,45.427072,12.365263,25,264,84
1325,15:58:36,45.427072,12.365263,28,263,82
1326,15:58:36,45.427072,12.365263,23,267,91
1327,15:58:36,45.427072,12.365263,27,263,85
1328,15:58:36,45.427072,12.365263,24,263,82
1329,15:58:36,45.427072,12.365263,28,265,87
1330,15:58:36,45.427072,12.365263,26,264,83
1331,15:58:36,45.427072,12.365263,29,265,95
1332,15:58:36,45.427072,12.365263,26,265,89
1333,15:58:36,45.427072,12.365263,27,263,97
1334,15:58:36,45.427072,12.365263,24,263,90
1335,15:58:36,45.427072,12.365263,28,263,93
1336,15:58:49,45.427072,12.365262,25,262,94
1337,15:58:49,45.427072,12.365262,29,261,89
1338,15:58:49,45.427072,12.365262,25,263,85
1339,15:58:49,45.427072,12.365262,27,261,90
1340,15:58:54,45.427072,12.365263,24,265,99
1341,15:58:54,45.427072,12.365263,26,264,89
1342,15:58:54,45.427072,12.365263,25,265,101
1343,15:58:54,45.427072,12.365263,27,263,91
1344,15:58:54,45.427072,12.365263,24,267,100
1345,15:58:54,45.427072,12.365263,29,263,91
1346,15:58:54,45.427072,12.365263,24,264,89
1347,15:59:01,45.427073,12.365263,28,264,92
1348,15:59:01,45.427073,12.365263,24,264,86
1349,15:59:01,45.427073,12.365263,22,264,81
1350,15:59:01,45.427073,12.365263,23,264,79
1351,15:59:01,45.427073,12.365263,27,264,78
1352,15:59:01,45.427073,12.365263,24,264,78
1353,15:59:01,45.427073,12.365263,27,264,88
1354,15:59:01,45.427073,12.365263,27,263,81
1355,15:59:01,45.427073,12.365263,29,263,101
1356,15:59:01,45.427073,12.365263,25,265,91
1357,15:59:13,45.427073,56660.38333,25,263,101
1358,15:59:13,45.427073,56660.38333,24,263,115
1359,15:59:14,45.427073,12.365264,26,264,96
1360,15:59:14,45.427073,12.365264,24,263,108
1361,15:59:14,45.427073,12.365264,24,264,104
1362,15:59:14,45.427073,12.365264,27,265,89
1363,15:59:14,45.427073,12.365264,27,264,106
1364,15:59:14,45.427073,12.365264,24,264,98
1365,15:59:14,45.427073,12.365264,25,262,98
1366,15:59:14,45.427073,12.365264,22,264,92
1367,15:59:14,45.427073,12.365264,26,263,102
1368,15:59:14,45.427073,12.365264,23,264,93
1369,15:59:14,45.427073,12.365264,22,264,88
1370,15:59:26,45.427074,12.365266,26,263,81
1371,15:59:26,45.427074,12.365266,24,264,95
1372,15:59:26,45.427074,12.365266,27,264,86
1373,15:59:26,45.427074,12.365266,24,264,80
1374,15:59:26,45.427074,12.365266,26,265,92
1375,15:59:32,45.427074,12.365267,25,265,87
1376,15:59:32,45.427074,12.365267,27,266,94
1377,15:59:32,45.427074,12.365267,27,263,85
1378,15:59:32,45.427074,12.365267,25,265,98
1379,15:59:32,45.427074,12.365267,25,263,87
1380,15:59:32,45.427074,12.365267,24,264,87
1381,15:59:32,45.427074,12.365267,24,263,76
1382,15:59:39,45.427073,12.365269,26,263,88
1383,156:10:00,45.427073,1.365269,24,264,100
1384,156:10:00,45.427073,1.365269,23,263,91
1385,156:10:00,45.427073,1.365269,26,263,92
1386,156:10:00,45.427073,1.365269,26,266,98
1387,15:59:45,45.427073,12.36527,26,262,90
1388,15:59:45,45.427073,12.36527,27,264,95
1389,15:59:45,45.427073,12.36527,26,263,86
1390,15:59:45,45.427073,12.36527,26,263,83
1391,15:59:45,45.427073,12.36527,22,264,81
1392,15:59:45,45.427073,12.36527,25,264,93
1393,15:59:45,45.427073,12.36527,23,264,89
1394,15:59:52,45.427073,12.36527,24,264,81
1395,15:59:52,45.427073,12.36527,25,263,79
1396,15:59:52,45.427073,12.36527,24,267,88
1397,15:59:52,45.427073,12.36527,24,263,83
1398,15:59:57,45.427073,12.36527,26,264,93
1399,15:59:57,45.427073,12.36527,25,264,85
1400,15:59:57,45.427073,12.36527,27,264,96
1401,15:59:57,45.427073,12.36527,24,263,87
1402,15:59:57,45.427073,12.36527,22,265,94
1403,15:59:57,45.427073,12.36527,22,265,92
1404,15:59:57,45.427073,12.36527,26,266,93
1405,15:59:57,45.427073,12.36527,25,264,86
1406,01:15:05,45.427073,12.36527,26,263,96
1407,01:15:05,45.427073,12.36527,23,263,105
1408,01:15:05,45.427073,12.36527,28,265,91
1409,01:15:05,45.427073,12.36527,26,264,84
1410,16:00:10,45.427072,12.365269,27,262,93
1411,16:00:10,45.427072,12.365269,24,265,88
1412,16:00:10,45.427072,12.365269,26,263,94
1413,16:00:10,45.427072,12.365269,27,264,85
1414,16:00:10,45.427072,12.365269,28,263,95
1415,16:00:10,45.427072,12.365269,24,264,89
1416,16:00:10,45.427072,12.365269,27,263,93
1417,16:00:10,45.427072,12.365269,24,264,86
1418,16:00:10,45.427072,12.365269,26,266,92
1419,16:00:10,45.427072,12.365269,22,265,102
1420,16:00:10,45.427072,12.365269,23,262,87
1421,16:00:10,45.427072,12.365269,23,264,83
1422,16:00:10,45.427072,12.365269,26,262,94
1423,16:00:10,45.427072,12.365269,24,263,102
1424,16:00:10,45.427072,12.365269,28,262,90
1425,16:00:10,45.427072,12.365269,24,263,84
1426,16:00:10,45.427072,12.365269,25,264,90
1427,16:00:28,0.710405,12.365266,23,263,85
1428,16:00:28,0.710405,12.365266,25,265,92
1429,16:00:30,45.427071,12.365266,22,265,87
1430,16:00:30,45.427071,12.365266,26,264,94
1431,16:00:30,45.427071,12.365266,23,263,88
1432,16:00:30,45.427071,12.365266,25,263,94
1433,16:00:30,45.427071,12.365266,23,264,103
1434,16:00:30,45.427071,12.365266,25,264,88
1435,16:00:30,45.427071,12.365266,25,264,85
1436,16:00:30,45.427071,12.365266,26,264,92
1437,16:00:30,45.427071,12.365266,23,264,86
1438,16:00:30,45.427071,12.365266,24,263,90
1439,16:00:30,45.427071,12.365266,25,263,87
1440,16:00:30,45.427071,12.365266,27,264,90
1441,197:40:00,45.427071,1.365266,24,265,87
1442,197:40:00,45.427071,1.365266,28,265,91
1443,197:40:00,45.427071,1.365266,24,264,87
1444,197:40:00,45.427071,1.365266,27,263,93
1445,16:00:48,45.427071,12.365266,23,264,103
1446,16:00:48,45.427071,12.365266,26,264,90
1447,16:00:48,45.427071,12.365266,23,263,85
1448,16:00:48,45.427071,12.365266,26,264,91
1449,16:00:48,45.427071,12.365266,23,263,85
1450,16:00:48,45.427071,12.365266,24,264,89
1451,16:00:48,45.427071,12.365266,23,264,86
1452,16:00:55,45.427072,12.365266,23,264,82
1453,16:00:55,45.427072,12.365266,22,264,78
1454,16:00:55,45.427072,12.365266,26,265,78
1455,16:00:55,45.427072,12.365266,23,263,76
1456,16:00:55,45.427072,12.365266,26,263,89
1457,16:01:01,45.427072,12.365265,25,264,109
1458,16:01:01,45.427072,12.365265,25,265,110
1459,16:01:01,45.427072,12.365265,21,264,101
1460,16:01:01,45.427072,12.365265,26,263,100
1461,16:01:01,45.427072,12.365265,21,264,107
1462,16:01:01,45.427072,12.365265,24,265,89
1463,16:01:01,45.427072,12.365265,24,264,85
1464,16:01:08,45.427072,12.365265,26,260,94
1465,16:01:08,45.427072,12.365265,22,263,103
1466,16:01:08,45.427072,12.365265,26,266,89
1467,16:01:08,45.427072,12.365265,23,264,101
1468,16:01:13,45.427073,12.365266,25,264,89
1469,16:01:13,45.427073,12.365266,24,264,83
1470,16:01:13,45.427073,12.365266,22,264,80
1471,16:01:13,45.427073,12.365266,26,265,91
1472,16:01:13,45.427073,12.365266,23,264,87
1473,16:01:13,45.427073,12.365266,23,264,83
1474,16:01:13,45.427073,12.365266,25,262,80
1475,16:01:13,45.427073,12.365266,23,263,85
1476,16:01:13,45.427073,12.365266,26,267,82
1477,16:01:13,45.427073,12.365266,23,264,79
1478,16:01:13,45.427073,12.365266,27,264,94
1479,16:01:13,45.427073,12.365266,22,263,90
1480,16:01:26,45.427073,12.365265,23,264,92
1481,16:01:26,45.427073,12.365265,23,264,88
1482,16:01:26,45.427073,12.365265,24,262,94
1483,16:01:26,45.427073,12.365265,23,264,96
1484,16:01:26,45.427073,12.365265,25,264,88
1485,16:01:26,45.427073,12.365265,22,264,85
1486,16:01:26,45.427073,12.365265,22,264,79
1487,16:01:26,45.427073,12.365265,22,264,78
1488,16:01:26,45.427073,12.365265,24,263,75
1489,16:01:26,45.427073,12.365265,24,263,75
1490,16:01:26,45.427073,12.365265,26,264,90
1491,16:01:26,45.427073,12.365265,23,264,101
1492,16:01:26,45.427073,12.365265,25,262,90
1493,16:01:26,45.427073,12.365265,22,264,85
1494,16:01:26,45.427073,12.365265,25,263,92
1495,16:01:26,45.427073,12.365265,24,264,84
1496,198:30:00,45.427073,1.365266,25,264,91
1497,198:30:00,45.427073,1.365266,24,263,88
1498,198:30:00,45.427073,1.365266,22,264,82
1499,16:01:46,45.427073,12.365267,21,264,76
1500,16:01:46,45.427073,12.365267,24,664,77
1501,16:01:46,45.427073,12.365267,24,664,76
1502,16:01:46,45.427073,12.365267,25,663,91
1503,16:01:46,45.427073,12.365267,24,664,102
1504,16:01:46,45.427073,12.365267,25,665,87
1505,16:01:46,45.427073,12.365267,24,663,82
1506,16:01:46,45.427073,12.365267,22,664,80
1507,16:01:46,45.427073,12.365267,24,663,93
1508,16:01:46,45.427073,12.365267,26,664,102
1509,16:01:46,45.427073,12.365267,23,664,95
1510,16:01:46,45.427073,12.365267,22,666,88
1511,16:01:46,45.427073,12.365267,21,663,85
1512,16:01:46,45.427073,12.365267,24,661,80
1513,16:01:46,45.427073,12.365267,23,665,78
1514,16:01:46,45.427073,12.365267,27,665,87
1515,16:02:04,45.427073,12.365268,22,664,99
1516,16:02:04,45.427073,12.365268,26,663,89
1517,16:02:04,45.427073,12.365268,22,663,98
1518,16:02:04,45.427073,12.365268,25,663,89
1519,16:02:04,45.427073,12.365268,24,664,108
1520,16:02:04,45.427073,12.365268,25,662,107
1521,16:02:04,45.427073,12.365268,22,664,114
1522,16:02:11,45.427073,12.365268,25,663,95
1523,16:02:12,0,0,22,664,105
1524,16:02:14,0,0,26,663,92
1525,16:02:14,0,0,23,664,101
1526,16:02:16,45.427074,12.365268,25,663,89
1527,16:02:16,45.427074,12.365268,23,664,85
1528,16:02:16,45.427074,12.365268,24,664,89
1529,16:02:16,45.427074,12.365268,22,664,102
1530,16:02:16,45.427074,12.365268,27,662,90
1531,16:02:16,45.427074,12.365268,20,663,102
1532,16:02:16,45.427074,12.365268,27,662,89
1533,16:02:16,45.427074,12.365268,22,664,101
1534,16:02:16,45.427074,12.365268,25,662,90
1535,16:02:16,45.427074,12.365268,24,664,109
1536,16:02:16,45.427074,12.365268,23,664,100
1537,16:02:16,45.427074,12.365268,22,664,92
1538,16:02:29,45.427075,12.365268,25,663,85
1539,16:02:29,45.427075,12.365268,22,663,82
1540,16:02:29,45.427075,12.365268,26,661,90
1541,16:02:29,45.427075,12.365268,24,662,109
1542,16:02:29,45.427075,12.365268,25,662,108
1543,16:02:34,0.710408,12.365267,21,663,99
1544,16:02:34,0.710408,12.365267,27,663,95
1545,16:02:36,45.427075,12.365267,23,663,89
1546,16:02:36,45.427075,12.365267,24,663,94
1547,16:02:36,45.427075,12.365267,20,665,96
1548,16:02:36,45.427075,12.365267,23,664,96
1549,16:02:41,45.427075,12.365268,22,664,86
1550,16:02:41,45.427075,12.365268,25,663,94
1551,16:02:41,45.427075,12.365268,22,663,90
1552,16:02:41,45.427075,12.365268,23,664,94
1553,16:02:41,45.427075,12.365268,21,665,100
1554,16:02:41,45.427075,12.365268,23,663,93
1555,16:02:41,45.427075,12.365268,20,664,104
1556,16:02:41,45.427075,12.365268,25,663,104
1557,16:02:49,45.427075,12.365268,22,664,105
1558,16:02:49,45.427075,12.365268,25,662,102
1559,16:02:49,45.427075,12.365268,24,665,116
1560,16:02:49,45.427075,12.365268,26,662,112
1561,16:02:49,45.427075,12.365268,24,664,107
1562,16:02:49,45.427075,12.365268,29,664,118
1563,16:02:49,45.427075,12.365268,29,666,120
1564,16:02:49,45.427075,12.365268,29,663,104
1565,16:02:49,45.427075,12.365268,33,665,105
1566,16:02:49,45.427075,12.365268,27,664,105
1567,16:02:49,45.427075,12.365268,31,664,84
1568,16:03:01,45.427077,12.365268,26,664,88
1569,02:50:30,45.427077,0.365269,28,664,103
1570,02:50:30,45.427077,0.365269,31,664,98
1571,02:50:30,45.427077,0.365269,28,664,93
1572,16:03:06,45.427078,12.365269,31,663,92
1573,16:03:06,45.427078,12.365269,27,666,102
1574,16:03:06,45.427078,12.365269,28,664,94
1575,16:03:06,45.427078,12.365269,29,663,103
1576,16:03:11,0,0,28,664,106
1577,16:03:11,0,0,27,665,102
1578,16:03:11,0,0,28,662,103
1579,16:03:11,0,0,29,666,103
1580,16:03:11,0,0,27,664,97
1581,16:03:11,0,0,26,665,92
1582,16:03:11,0,0,28,664,85
1583,16:03:11,0,0,26,663,82
1584,16:03:11,0,0,28,665,75
1585,16:03:11,0,0,24,664,72
1586,16:03:11,0,0,27,663,65
1587,16:03:11,0,0,25,666,78
1588,16:03:11,0,0,26,663,82
1589,16:03:11,0,0,29,663,95
1590,16:03:25,45.427078,12.365271,25,664,93
1591,16:03:25,45.427078,12.365271,28,665,87
1592,16:03:25,45.427078,12.365271,25,665,99
1593,16:03:25,45.427078,12.365271,30,665,88
1594,16:03:30,45.427078,12.365272,26,663,99
1595,16:03:30,45.427078,12.365272,27,664,108
1596,16:03:30,45.427078,12.365272,29,663,94
1597,16:03:30,45.427078,12.365272,25,664,91
1598,16:03:30,45.427078,12.365272,27,662,94
1599,16:03:30,45.427078,12.365272,25,663,102
1600,16:03:30,45.427078,12.365272,29,663,91
1601,16:03:37,45.427077,12.365272,16,665,98
1602,16:03:37,45.427077,12.365272,12,664,108
1603,16:03:37,45.427077,12.365272,12,665,93
1604,16:03:37,45.427077,12.365272,13,665,104
1605,16:03:42,45.427077,12.365273,17,666,88
1606,16:03:42,45.427077,12.365273,31,665,103
1607,16:03:42,45.427077,12.365273,26,664,101
1608,16:03:42,45.427077,12.365273,43,664,88
1609,16:03:42,45.427077,12.365273,52,664,95
1610,16:03:42,45.427077,12.365273,45,664,112
1611,16:03:42,45.427077,12.365273,42,663,116
1612,16:03:42,45.427077,12.365273,41,664,101
1613,16:03:42,45.427077,12.365273,42,663,109
1614,16:03:42,45.427077,12.365273,26,664,115
1615,16:03:42,45.427077,12.365273,24,664,116
1616,16:03:42,45.427077,12.365273,23,666,109
1617,16:03:55,45.427078,12.365282,34,664,112
1618,16:03:55,45.427078,12.365282,27,664,108
1619,16:03:55,45.427078,12.365282,48,665,110
1620,16:03:55,45.427078,12.365282,48,663,109
1621,16:03:55,45.427078,12.365282,50,665,113
1622,16:03:55,45.427078,12.365282,33,662,111
1623,16:03:55,45.427078,12.365282,23,663,114
1624,16:04:02,45.427078,12.365283,45,664,119
1625,16:04:02,45.427078,12.365283,35,663,121
1626,16:04:02,45.427078,12.365283,19,663,125
1627,16:04:02,45.427078,12.365283,18,663,116
1628,16:04:02,45.427078,12.365283,17,663,120
1629,16:04:08,45.427077,12.365285,16,664,102
1630,16:04:08,45.427077,12.365285,16,664,100
1631,16:04:08,45.427077,12.365285,15,663,108
1632,16:04:08,45.427077,12.365285,15,662,116
1633,16:04:08,45.427077,12.365285,15,662,116
1634,16:04:08,45.427077,12.365285,18,662,117
1635,16:04:08,45.427077,12.365285,13,667,111
1636,16:04:08,45.427077,12.365285,14,663,114
1637,16:04:08,45.427077,12.365285,13,663,114
1638,16:04:08,45.427077,12.365285,14,663,94
1639,16:04:08,45.427077,12.365285,14,662,104
1640,16:04:08,45.427077,12.365285,14,663,117
1641,16:04:08,45.427077,12.365285,15,663,123
1642,16:04:08,45.427077,12.365285,13,665,107
1643,16:04:08,45.427077,12.365285,12,664,102
1644,16:04:08,45.427077,12.365285,12,664,113
1645,16:04:08,45.427077,12.365285,14,664,108
1646,16:04:08,45.427077,12.365285,12,664,99
1647,16:04:08,45.427077,12.365285,12,665,109
1648,16:04:28,45.427072,12.365289,13,663,117
1649,16:04:28,45.427072,12.365289,13,664,115
1650,16:04:28,45.427072,12.365289,11,665,102
1651,16:04:28,45.427072,12.365289,12,665,113
1652,16:04:33,45.427073,12.365287,11,664,112
1653,16:04:33,45.427073,12.365287,12,661,99
1654,16:04:33,45.427073,12.365287,11,665,104
1655,16:04:33,45.427073,12.365287,10,663,101
1656,16:04:33,45.427073,12.365287,11,663,88
1657,16:04:33,45.427073,12.365287,13,663,91
1658,16:04:33,45.427073,12.365287,10,664,88
1659,16:04:33,45.427073,12.365287,39,663,103
1660,16:04:33,45.427073,12.365287,52,662,107
1661,16:04:33,45.427073,12.365287,48,666,108
1662,16:04:33,45.427073,12.365287,40,666,109
1663,16:04:33,45.427073,12.365287,36,663,113
1664,16:04:33,45.427073,12.365287,34,663,111
1665,16:04:33,45.427073,12.365287,18,662,93
1666,16:04:33,45.427073,12.365287,17,663,104
1667,201:90:00,45.427073,1.365275,9,663,101
1668,201:90:00,45.427073,1.365275,9,663,99
1669,16:04:52,0,0,8,664,93
1670,16:04:52,0,0,7,664,80
1671,16:04:53,45.427074,12.365269,8,664,98
1672,16:04:53,45.427074,12.365269,9,663,101
1673,16:04:53,45.427074,12.365269,8,664,113
1674,16:04:53,45.427074,12.365269,8,663,113
1675,16:04:53,45.427074,12.365269,9,664,112
1676,16:04:53,45.427074,12.365269,8,665,110
1677,16:04:53,45.427074,12.365269,7,664,110
1678,16:04:53,45.427074,12.365269,8,662,91
1679,16:04:53,45.427074,12.365269,7,664,82
1680,16:04:53,45.427074,12.365269,8,664,81
1681,16:04:53,45.427074,12.365269,8,664,87
1682,16:05:05,45.42707,12.365257,7,664,99
1683,16:05:05,45.42707,12.365257,8,663,102
1684,16:05:05,45.42707,12.365257,8,664,102
1685,16:05:05,45.42707,12.365257,9,663,89
1686,16:05:05,45.42707,12.365257,8,664,99
1687,16:05:05,45.42707,12.365257,8,664,105
1688,16:05:05,45.42707,12.365257,8,664,88
1689,16:05:05,45.42707,12.365257,8,663,95
1690,16:05:05,45.42707,12.365257,8,663,109
1691,16:05:05,45.42707,12.365257,7,664,120
1692,16:05:05,45.42707,12.365257,7,664,108
1693,16:05:05,45.42707,12.365257,7,664,103
1694,16:05:05,45.42707,12.365257,8,663,107
1695,01:15:02,45.427068,0.365247,9,665,118
1696,01:15:02,45.427068,0.365247,8,665,108
1697,01:15:02,45.427068,0.365247,7,664,108
1698,01:15:02,45.427068,0.365247,7,664,101
1699,01:15:02,45.427068,0.365247,8,662,103
1700,01:15:02,45.427068,0.365247,7,663,103
1701,01:15:02,45.427068,0.365247,8,665,99
1702,16:05:27,45.427068,12.365245,9,663,100
1703,16:05:27,45.427068,12.365245,8,665,104
1704,16:05:27,45.427068,12.365245,8,663,112
1705,16:05:27,45.427068,12.365245,9,663,97
1706,16:05:27,45.427068,12.365245,8,664,88
1707,16:05:27,45.427068,12.365245,10,664,99
1708,16:05:34,45.427068,12.365244,8,664,107
1709,16:05:34,45.427068,12.365244,8,663,105
1710,16:05:34,45.427068,12.365244,7,663,114
1711,16:05:34,45.427068,12.365244,8,664,113
1712,16:05:34,45.427068,12.365244,8,664,121
1713,16:05:34,45.427068,12.365244,9,663,114
1714,16:05:34,45.427068,12.365244,8,663,105
1715,16:05:41,45.427067,12.365244,8,664,99
1716,16:05:41,45.427067,12.365244,7,663,99
1717,16:05:41,45.427067,12.365244,8,663,94
1718,16:05:41,45.427067,12.365244,7,664,108
1719,16:05:41,45.427067,12.365244,8,663,109
1720,16:05:41,45.427067,12.365244,8,665,119
1721,202:80:00,45.427067,12.365243,7,664,116
1722,202:80:00,45.427067,12.365243,8,664,110
1723,202:80:00,45.427067,12.365243,19,665,103
1724,202:80:00,45.427067,12.365243,16,665,112
1725,202:80:00,45.427067,12.365243,16,663,118
1726,202:80:00,45.427067,12.365243,26,664,114
1727,16:05:54,45.427066,12.365243,30,664,121
1728,16:05:54,45.427066,12.365243,28,664,123
1729,16:05:54,45.427066,12.365243,25,665,114
1730,16:05:54,45.427066,12.365243,27,664,106
1731,16:05:59,45.427066,12.365244,26,664,101
1732,16:05:59,45.427066,12.365244,28,663,115
1733,16:05:59,45.427066,12.365244,26,664,117
